Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a43181f81ba57fbe1ea6157b14f66a338c8831c1e4d7016007cd950852702da4,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.345691,51.445687,On or near MEREWAY ROAD,E01003904,Richmond upon Thames 015G,Investigation complete; no suspect identified
f0cc7dd9e3bf78eb9a3970c1aa6c440d6b215dd868185d1bb46f455a56a52484,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.263509,51.620299,On or near ASH CLOSE,E01000232,Barnet 013E,Suspect charged
28a7ab6c443c6d58c17239a0a24f9b8d13246559ac25b54889bf01b781b35fa6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.179097,51.497982,On or near Conference/Exhibition Centre,E01004688,Westminster 019B,Investigation complete; no suspect identified
865b0a9ce08330ab85a3079248ab5dfaaa164d2a6a5c4b02df8dcfbd0bd29667,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.136018,51.514625,On or near D'ARBLAY STREET,E01033595,Westminster 013E,Investigation complete; no suspect identified
e824f5fe9129db01ff5e484394ffb65e80812203729265c0f4286fa7131d780d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.187663,51.513034,On or near QUEENSWAY,E01004699,Westminster 017F,Investigation complete; no suspect identified
e9832c66b99dc1aa0bfcb3c1ae7400bd607053cff3c79903b6e29b493cad8780,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.192762,51.52295,On or near AMBERLEY ROAD,E01004756,Westminster 006E,Investigation complete; no suspect identified
3491fd0b1bc171f8cfb25ce3b3961a1e4d70c378fe1d5a9114dde83338b805b2,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.137086,51.511045,On or near LOWER JOHN STREET,E01033595,Westminster 013E,Investigation complete; no suspect identified
337657228d3e2be66e58b5df016aef90447bbb3a421790ffd77771d4d628a279,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.151147,51.522202,On or near Shopping Area,E01004716,Westminster 011C,Suspect charged
945a6bd32af9681f94bd0e668fdce3d60b3a7f584494c7e3515ac96765458951,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.142178,51.511288,On or near COACH AND HORSES YARD,E01033595,Westminster 013E,Investigation complete; no suspect identified
c743ec7e9cbb3d34cade0233a965ffeac7a2634e70845f3ac1b42e08e0ee2032,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.079287,51.461921,On or near VALE END,E01004052,Southwark 024E,Investigation complete; no suspect identified
662a9c975c909c71d51524ec994a894f15f49444f93d2a7a3671bcabc56edbbe,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.071621,51.472326,On or near OPHIR TERRACE,E01004067,Southwark 022E,Offender given a caution
f343224df17062ceb779e167a1119f2fa818698a49ced9514fa4a946f2dc964a,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.060519,51.49779,On or near SOUTHWARK PARK ROAD,E01004024,Southwark 011C,Investigation complete; no suspect identified
04b294371ec07347a9b808bbb4ac189f9d7db17a96aa3b98d76d8fb21a4bbf86,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.097528,51.489233,On or near Police Station,E01032639,Southwark 014F,Investigation complete; no suspect identified
e14f7d1963b48787c54ba33e81f9a65f7dbd15d88755b96fcfe73a19f1629b2d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.110631,51.486909,On or near MILVERTON STREET,E01003107,Lambeth 003D,Investigation complete; no suspect identified
6c71912baf62e4ef9ebc80be939aabb93f6773ec3cf2d0d67b6c80deebd9486f,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.10783,51.474202,On or near EYTHORNE ROAD,E01003187,Lambeth 007E,Investigation complete; no suspect identified
131b91953179a8d49ae866ddef4444c6f58e441306712d0887d9309b42b8e991,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.133257,51.437569,On or near DINGLEY LANE,E01003116,Lambeth 029A,Investigation complete; no suspect identified
df8ac0cf03e7fdd2448bb0d4b7ff0a974e123025de71d702d991f45a2f37bdca,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.112013,51.481014,On or near PRIMA ROAD,E01003100,Lambeth 005C,Investigation complete; no suspect identified
a3be9f262310f8c198af77218ebe0cb2e63524f73747fe40daea58a5ede50570,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.106231,51.437009,On or near ULVERSTONE ROAD,E01003166,Lambeth 028D,Investigation complete; no suspect identified
313564a80b51f9cab4a8e16116857bbe22dc5d10037a896cb971dc1439b5d2fe,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.473712,51.545169,On or near PENRITH CLOSE,E01002515,Hillingdon 015D,Investigation complete; no suspect identified
242a302977d71b222c19b63153f3537535b1fbba5798a863ab288ce7d8303b76,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.216945,51.474338,On or near DONERAILE STREET,E01001915,Hammersmith and Fulham 024A,Investigation complete; no suspect identified
4f8e11654755219d4dc0fc2bef05bef2d10c9dfba8d5a7f0b77db12233bced23,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.231867,51.516325,On or near Petrol Station,E01001876,Hammersmith and Fulham 001C,Investigation complete; no suspect identified
d7fa65cd9cc870d72b106af5886cfb4302c7ef5009d2be7ff896a2f9ca433d4d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.194577,51.471199,On or near CLANCARTY ROAD,E01001937,Hammersmith and Fulham 025C,Investigation complete; no suspect identified
0adc2c6beb8ed0f0bfb85e729d0b13baa411ec6daec4e65826b47fb965f71fca,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.209636,51.473453,On or near DORNCLIFFE ROAD,E01001907,Hammersmith and Fulham 022D,Investigation complete; no suspect identified
0adc2c6beb8ed0f0bfb85e729d0b13baa411ec6daec4e65826b47fb965f71fca,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.209636,51.473453,On or near DORNCLIFFE ROAD,E01001907,Hammersmith and Fulham 022D,Investigation complete; no suspect identified
5359564a5583c93488442f435c47182e31d0c7c8cb894a39a37423ed91cb8437,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.19158,51.500729,On or near Shopping Area,E01002889,Kensington and Chelsea 010B,Investigation complete; no suspect identified
00e99b8c2ccb4911c4aba111119c55da8eb6af3d7d98add930bc034f349822b3,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.210605,51.505715,On or near HOLLAND PARK AVENUE,E01002869,Kensington and Chelsea 009E,Investigation complete; no suspect identified
7935a38327d7f525f90460983c8ed702306e4162e4c00ad517f58f05c11b38dd,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.208947,51.518603,On or near CAMBRIDGE GARDENS,E01002856,Kensington and Chelsea 004E,Investigation complete; no suspect identified
30d8a56cfa3a33a9db63188e3e878c6104db5ef0d53e9ac94baddc99f013f37d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.178253,51.481567,On or near BLANTYRE STREET,E01002842,Kensington and Chelsea 021C,Investigation complete; no suspect identified
585fb8ea82e506484359cd906c1bcc480f0fe138d3af2d3b530a33b1cb760c77,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.160764,51.435153,On or near UPPER TOOTING ROAD,E01004481,Wandsworth 029A,Investigation complete; no suspect identified
585fb8ea82e506484359cd906c1bcc480f0fe138d3af2d3b530a33b1cb760c77,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.160764,51.435153,On or near UPPER TOOTING ROAD,E01004481,Wandsworth 029A,Investigation complete; no suspect identified
9a47b4c1b821b6d3208561c1f35075593d1add13c31cbab2d5fb019e238ea3a4,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.225922,51.454133,On or near HAYWARD GARDENS,E01004643,Wandsworth 016C,Investigation complete; no suspect identified
d48099e7e5f571fcd52146ec4746dae723394a5ddf4d3e9706241ee6be42168f,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.166992,51.474,On or near BRIDGE LANE,E01004579,Wandsworth 004B,Investigation complete; no suspect identified
72a3862b825832a66d8990aa75d6feb5a29c4ff0019b40241c4528a7251bf2f8,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.218321,51.516264,On or near CROWTHORNE ROAD,E01002877,Kensington and Chelsea 003B,Investigation complete; no suspect identified
f3141c3c490bb7c2cdfb0237dc7226c50053a870a932610eefef87615a2f6aac,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.181997,51.485582,On or near Nightclub,E01002895,Kensington and Chelsea 020B,Investigation complete; no suspect identified
42c3ead93f5d02589e72bc05b316be3d52ce8fc04bdd86d1abf468fe8fdba5f5,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.19075,51.498423,On or near Parking Area,E01002890,Kensington and Chelsea 010C,Investigation complete; no suspect identified
c61bffb4f25ede13308629160dc4538ce4a1036820ebf59c3353212cdd91f1d8,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.196713,51.495907,On or near PEMBROKE ROAD,E01002813,Kensington and Chelsea 011A,Investigation complete; no suspect identified
394c92accdcd630b45e27a2e963668fbe5bec30f627275543062abfbd09a7826,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.190702,51.496723,On or near DEVONSHIRE PLACE,E01002812,Kensington and Chelsea 013A,Investigation complete; no suspect identified
21ad6e81143baa2fccf3f38381b13783249e9b16e6166792f98656fbe9444a48,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.011414,51.532327,On or near MARSHGATE LANE,E01033578,Newham 013E,Investigation complete; no suspect identified
11d0fbcb265235f25281859e1dc54cb03cb84a8afc99a7a80721a60d883e9bcd,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.01226,51.543083,On or near MAITLAND ROAD,E01003559,Newham 009D,Investigation complete; no suspect identified
bd77396fd6af8eb80d83db18e6b570a736eb9ab00f9ce55b5c078d9470768c6b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.054908,51.640606,On or near MAYFIELD CRESCENT,E01001484,Enfield 016C,Investigation complete; no suspect identified
6d39feb61e768b224527b947c34e750eadf9f607f5dff25ecdee370e491a0687,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.048286,51.650775,On or near TENBY ROAD,E01001505,Enfield 012C,Investigation complete; no suspect identified
7e5d21e8aef2a6e90a698ab2fdd059aa248c28376a3e7df274f329120ab8e06b,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.120206,51.540255,On or near RUGBY ROAD,E01000076,Barking and Dagenham 012E,Investigation complete; no suspect identified
32f545f6f348ef5000a9b52a63343f1be9693f0eee86751b190494c85c16b50c,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.115538,51.538487,On or near CARROW ROAD,E01000041,Barking and Dagenham 017A,Investigation complete; no suspect identified
4b5ea86a179af280cb7155040cac45c86eddd50f50e560ec90af45df5f222d82,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.080059,51.53744,On or near Police Station,E01000010,Barking and Dagenham 015C,Investigation complete; no suspect identified
4fa016aac03a8ecd1bf7716c7014acc40faa95e15b92e335d8a04a7353b0b24b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.035485,51.601462,On or near SWIFT CLOSE,E01004399,Waltham Forest 009B,Investigation complete; no suspect identified
123c07a5ff48337d43734fc8388d15d0f18f45f27a603d6f38a15903e17af49b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.018961,51.589944,On or near HAWTHORNE ROAD,E01004460,Waltham Forest 011D,Investigation complete; no suspect identified
4692a7fee0a83ff47163fac3b7aef4502ed604ef7da8a4aa1d1a144b231fe9c7,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.031926,51.589928,On or near PASQUIER ROAD,E01004458,Waltham Forest 012C,Investigation complete; no suspect identified
4692a7fee0a83ff47163fac3b7aef4502ed604ef7da8a4aa1d1a144b231fe9c7,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.031926,51.589928,On or near PASQUIER ROAD,E01004458,Waltham Forest 012C,Investigation complete; no suspect identified
76d8d4ce9d9241670cc237b6cec68fa4b6434f4cb220871a2380f84c830824b7,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.046997,51.553562,On or near BLURTON ROAD,E01001796,Hackney 011E,Investigation complete; no suspect identified
64060e8897fd1e420f04684f8979526b6a202314b7ed449cf580c888d020dae1,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.062909,51.559644,On or near LAUNDRESS LANE,E01001764,Hackney 010A,Investigation complete; no suspect identified
ae38993415cc51b0fb2cea3728c05f8a78fa42d58aaaae57f5dced1142d8bd17,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.023942,51.596712,On or near QUEEN MARY AVENUE,E01003672,Redbridge 007E,Investigation complete; no suspect identified
69863ed74158a0e3933c874978e761a107aeaf80029f23fe85b62855326f4a82,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.030054,51.583522,On or near RODNEY ROAD,E01003774,Redbridge 014A,Investigation complete; no suspect identified
561ca31f1d18d10e44d1d9f1b12b593a590b2b05fe01de15031d822958b4a81b,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.027077,51.577602,On or near Supermarket,E01003777,Redbridge 014D,Investigation complete; no suspect identified
9e10d57791e01244325b08082e8931d525e3e0c892b21908e7208a6352d8f055,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.079824,51.545888,On or near PITTMAN GARDENS,E01003735,Redbridge 033C,Investigation complete; no suspect identified
9e10d57791e01244325b08082e8931d525e3e0c892b21908e7208a6352d8f055,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.079824,51.545888,On or near PITTMAN GARDENS,E01003735,Redbridge 033C,Investigation complete; no suspect identified
9e10d57791e01244325b08082e8931d525e3e0c892b21908e7208a6352d8f055,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.079824,51.545888,On or near PITTMAN GARDENS,E01003735,Redbridge 033C,Investigation complete; no suspect identified
9e10d57791e01244325b08082e8931d525e3e0c892b21908e7208a6352d8f055,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.079824,51.545888,On or near PITTMAN GARDENS,E01003735,Redbridge 033C,Investigation complete; no suspect identified
9e10d57791e01244325b08082e8931d525e3e0c892b21908e7208a6352d8f055,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.079824,51.545888,On or near PITTMAN GARDENS,E01003735,Redbridge 033C,Investigation complete; no suspect identified
9e10d57791e01244325b08082e8931d525e3e0c892b21908e7208a6352d8f055,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.079824,51.545888,On or near PITTMAN GARDENS,E01003735,Redbridge 033C,Investigation complete; no suspect identified
2d9bc0467ba9d82453360467d2a0e5168e269fa298f513f2c62b4f8107d6e415,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.084662,51.54118,On or near DEACON MEWS,E01001751,Hackney 021D,Investigation complete; no suspect identified
2d9bc0467ba9d82453360467d2a0e5168e269fa298f513f2c62b4f8107d6e415,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.084662,51.54118,On or near DEACON MEWS,E01001751,Hackney 021D,Investigation complete; no suspect identified
2d9bc0467ba9d82453360467d2a0e5168e269fa298f513f2c62b4f8107d6e415,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.084662,51.54118,On or near DEACON MEWS,E01001751,Hackney 021D,Investigation complete; no suspect identified
95f0551acdcc0956fa1c409a897fe5fdf03601d0ba272acf4ae055610bb314d5,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.091159,51.564756,On or near LORDSHIP PARK MEWS,E01001803,Hackney 008C,Investigation complete; no suspect identified
19ac09e29861edc740cd3ceee2c2aa59b836ac9472085babd8d393fd3e1f3429,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.072156,51.514627,On or near Parking Area,E01032767,Tower Hamlets 021F,Investigation complete; no suspect identified
9e6c38eb1205f5c9932790066de40226019eafe997b171ea8e3c5394a8af30aa,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.043029,51.519639,On or near TRAFALGAR GARDENS,E01004290,Tower Hamlets 016D,Investigation complete; no suspect identified
b04880e9b18c2bd29015eff65242024c537db0987aa2cd6dfc39cf3b37d35517,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.069531,51.516373,On or near Further/Higher Educational Building,E01004309,Tower Hamlets 015D,Investigation complete; no suspect identified
6f13e555f18c285b2fc9fe596eac447eb77e0162564ab728875c7c1a60ccfee2,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.055743,51.520984,On or near KEY CLOSE,E01004206,Tower Hamlets 013B,Investigation complete; no suspect identified
7215c1e41405eee70262ce2de10749556768ad8e903993c57ea0570e7235f085,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.039154,51.528981,On or near HAVERFIELD ROAD,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
7215c1e41405eee70262ce2de10749556768ad8e903993c57ea0570e7235f085,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.039154,51.528981,On or near HAVERFIELD ROAD,E01004230,Tower Hamlets 003B,Investigation complete; no suspect identified
38759bb52309445c79949e421e5ea2a2369191a13867b82e7b341927679f0335,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.177029,51.366272,On or near WESTMEAD ROAD,E01004101,Sutton 013A,Investigation complete; no suspect identified
1bf40441d9d180d0f947c0efb3563e694f62b468b9c27185a984f591a36f613c,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.192017,51.368716,On or near BELSIZE GARDENS,E01004140,Sutton 012B,Investigation complete; no suspect identified
0f959369ee0559bce4d030c6fde8703064d841281f8cfe07b0a8185eaa733a94,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.166311,51.360178,On or near DEROY CLOSE,E01004098,Sutton 015B,Investigation complete; no suspect identified
aebe4e5de0b04bffa6044d4dd6ef225c035b757a41a2fbdb1fec5aec5dc5f16e,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.10651,51.470987,On or near BEAL CLOSE,E01032566,Bexley 029D,Investigation complete; no suspect identified
98d92388d996d80ecda1490aa45668d658b165012eb2b9bc28f9ba669211b07f,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.124832,51.430207,On or near CLEVE ROAD,E01000381,Bexley 028A,Investigation complete; no suspect identified
a5e9d829f63017ed989bcb022b5e9c25a85fde65e9bd75db65b82c7ba6e49e7f,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.077091,51.330465,On or near MITCHLEY GROVE,E01001103,Croydon 039A,Investigation complete; no suspect identified
30f748b27d9804a00358a2f066d97f9ac7d9b8e9f8d9f0bc0dc90de256824fee,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.119655,51.370743,On or near WANDLE SIDE,E01001165,Croydon 024C,Investigation complete; no suspect identified
4c524b3cf9a0765c4da5e7000e77e4d33cb822f6c985c71a743e7456cc36d63e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.096285,51.387236,On or near NORTHCOTE ROAD,E01001116,Croydon 013F,Investigation complete; no suspect identified
1bfbfc5235413af2d7e2e96fc1d69533e2273c94edad5d8f397c5bf43346734b,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.116711,51.382287,On or near ONSLOW ROAD,E01001008,Croydon 019B,Investigation complete; no suspect identified
fe040f019a192b296d0859c2c702d16fac9796c781659846105be726a2a7fa69,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.118164,51.365062,On or near PURLEY WAY,E01001167,Croydon 028A,Investigation complete; no suspect identified
e2eec822c8f72565a9c8dadf2bc07dfacbc3477967b2ce7c3007988d5a15c781,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.022939,51.414698,On or near RING CLOSE,E01000820,Bromley 008C,Investigation complete; no suspect identified
7c15b022eb8d28fe8e9f7e1933ea4875d75be8ad39201729f281614a1ccc0ea2,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.011086,51.376926,On or near STATION APPROACH,E01000765,Bromley 034D,Investigation complete; no suspect identified
9e76377e3197d94b922cbfbeabca05f7242b0363a60ab52debe37661c1ba6d47,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.108414,51.407022,On or near WHIPPENDELL CLOSE,E01000729,Bromley 014A,Investigation complete; no suspect identified
e08018c6ffa341bbbdd244e63580ab4b8351a9f6b8f85cea5b737d6075b30b7f,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.050997,51.423374,On or near FENTON CLOSE,E01000785,Bromley 001F,Investigation complete; no suspect identified
6de44de33e31954e5bdb46a3fc30cc75b23d974420a51bca4f0ccdd7fda26ea0,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.023375,51.530811,On or near SPRINGWOOD CLOSE,E01032765,Tower Hamlets 004F,Investigation complete; no suspect identified
3a5b1242e6526c6499dcaa29b26211527d819ec00ec92f6972e76d2c0c4ef157,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.049762,51.517593,On or near JAMAICA STREET,E01004283,Tower Hamlets 016A,Investigation complete; no suspect identified
ab31fa5d014f1600dfd78691adc181d3447bb6f9b5245645ea0e37db24c0c8d6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.045102,51.529143,On or near SMART STREET,E01004260,Tower Hamlets 007B,Investigation complete; no suspect identified
aa4e71d7426ef6bf87ab9b4e0bdcc84f9f0daec8bf26a66a10471e867438ef6d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.012752,51.456532,On or near Parking Area,E01033341,Lewisham 012G,Investigation complete; no suspect identified
4c724c952fa6c1e3ce8b7b63842f604e21d0a3f353f4fe093524bb5a4947bfc1,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.063561,51.434163,On or near MOUNT GARDENS,E01003259,Lewisham 028D,Investigation complete; no suspect identified
26a1a69e463eaff7bafb7c70af9926f72afa107e6954e020b2566b372573d16e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.035625,51.490037,On or near WINDLASS PLACE,E01003244,Lewisham 001A,Investigation complete; no suspect identified
2db133caabd613c00641ef4e5191d133b8a4a524626af4113f8a757fa5c244ed,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.027049,51.455119,On or near GORDONBROCK ROAD,E01003276,Lewisham 014D,Investigation complete; no suspect identified
ec3f41a41219da5659618a594bccf8dbc1cf1f996ac8ef131f980b66b672c42a,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.016756,51.454562,On or near WOODVILLE CLOSE,E01003286,Lewisham 013D,Investigation complete; no suspect identified
c2a6d5a32895a6556d11feb0399c79c21741ed4055e9642cb861ba38ae3e9d6e,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.047829,51.480871,On or near JOHN WILLIAMS CLOSE,E01003297,Lewisham 003A,Investigation complete; no suspect identified
04b73091d2ce47db67d8deab7eeca5794bfd7d2c70d4744138a82d82b304f7d3,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.092284,51.476988,On or near IRWIN AVENUE,E01001685,Greenwich 017D,Investigation complete; no suspect identified
04b73091d2ce47db67d8deab7eeca5794bfd7d2c70d4744138a82d82b304f7d3,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.092284,51.476988,On or near IRWIN AVENUE,E01001685,Greenwich 017D,Investigation complete; no suspect identified
64769a44b163d15d40c316d067271103bfb6555621fdac28f94215a342c4ba19,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.065239,51.492918,On or near BUNTON STREET,E01033737,Greenwich 004I,Investigation complete; no suspect identified
d0944b267d82571b44a8042c9245cca866b324bb6c326731cabead30aaf13ff4,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.078865,51.496364,On or near EREBUS DRIVE,E01033742,Greenwich 007F,Investigation complete; no suspect identified
d0944b267d82571b44a8042c9245cca866b324bb6c326731cabead30aaf13ff4,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.078865,51.496364,On or near EREBUS DRIVE,E01033742,Greenwich 007F,Investigation complete; no suspect identified
d0944b267d82571b44a8042c9245cca866b324bb6c326731cabead30aaf13ff4,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.078865,51.496364,On or near EREBUS DRIVE,E01033742,Greenwich 007F,Investigation complete; no suspect identified
3f0b474469208c08654158df9da181239d1c852caeecb3aef3212de7005c8ad6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.008014,51.481047,On or near KING WILLIAM WALK,E01001641,Greenwich 038B,Investigation complete; no suspect identified
a33c40986d14e62a7ff7c81e93d220a898f4b87914116f08212784ee42bdc7ec,2020-11,Metropolitan Police Service,Metropolitan Police Service,0.01669,51.467108,On or near THE KEEP,E01001584,Greenwich 021D,Investigation complete; no suspect identified
1aef2c2ff87ff560b198afc0c799c5c54bac76f6a72068d91691cb86396895c6,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.075173,51.479291,On or near GARNIES CLOSE,E01004007,Southwark 018E,Investigation complete; no suspect identified
c5f5d8537350ed8c80fcf742340d17d83e792b2d69821ab3a62b97d99076d894,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.081166,51.471008,On or near OSWYTH ROAD,E01003914,Southwark 024B,Investigation complete; no suspect identified
b1231cfa71c55517ebbe8b53b1f6cb37f27d2b69faea7e50f56e60579417ce95,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.084373,51.50168,On or near KIRBY GROVE,E01003981,Southwark 006F,Investigation complete; no suspect identified
d75638f0a005468cb7385eb587387aa6b63ecc19ef62327e6806e46016e9abc3,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.069417,51.497595,On or near MARINE STREET,E01004022,Southwark 004C,Investigation complete; no suspect identified
b8851b135b349d255810711ee1c57d400abcb2fdd391f90ee543e14ec84bca33,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.07171,51.497201,On or near ENID STREET,E01003975,Southwark 004A,Investigation complete; no suspect identified
baedfde288f56d393adfb551aa7060f0d45348b685ca7fedcd01a2fe33a0525a,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.081678,51.461538,On or near ST FRANCIS ROAD,E01004048,Southwark 027C,Investigation complete; no suspect identified
2c29e3dc8c0ff46feffbebcb90ac7c15b5db96679954ddd0011aa4a1bae0eeb2,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.091921,51.477919,On or near LOMOND GROVE,E01003920,Southwark 021B,Investigation complete; no suspect identified
60febcf6f84705b21780b60073ff31d3942064cdff32d180eebbcea0ad5015ef,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.089556,51.500407,On or near SOUTHALL PLACE,E01003938,Southwark 006A,Investigation complete; no suspect identified
b8fe1564d32d8a3b721d9511bf1321fe9734a58c6a21a3ce57bccbd16b15c6cd,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.070465,51.460832,On or near HOLMES CLOSE,E01004021,Southwark 028D,Investigation complete; no suspect identified
ee4082da42b5dac6cfbb91997bbe0fa7ebc4ee72f56ebc50ce04a3181fa2e443,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.080052,51.490333,On or near Shopping Area,E01003980,Southwark 013A,Investigation complete; no suspect identified
e02d34a01ffecbd30bfad538a3e085ec1c781cbd4f8e3ab72c759e653bec662d,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.067757,51.47621,On or near WENTWORTH CRESCENT,E01004008,Southwark 022B,Investigation complete; no suspect identified
40b3d1955a34dc4db0a49670e133f079cbbf65333006b00dedfc4b889597ab20,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.056941,51.466409,On or near GRIMWADE CLOSE,E01004068,Southwark 026E,Investigation complete; no suspect identified
f0a9ba6b7b49feeca4c6abd5e111e7c7fef53ebbf23ea0ab47b8503ae69fdfc1,2020-11,Metropolitan Police Service,Metropolitan Police Service,-0.086311,51.499446,On or near LONG LANE,E01003938,Southwark 006A,Investigation complete; no suspect identified
